username,likes,comments,text,hashtags,date
editoraarqueiro,1193,28,"🎵 O fim do romance deles se tornou um grande sucesso. 

""A turnê do coração partido"" 🎤💔, o novo livro de Austin Siegemund-Broka e Emily Wibberley, autores de ""O rascunho do amor"", já está disponível para pré-venda.

📍 Compre pelo link na bio.

📍 Lançamento: 7 de maio.
________________________

📖 🎤 Riley Wynn virou uma superestrela da noite para o dia graças ao seu álbum com músicas de término e um single inesquecível. Quando seu ex-marido declara que a música de maior sucesso é sobre ele, Riley entra em contato com Max Harcourt, seu namorado da faculdade e a verdadeira inspiração para a canção do momento.

📖 🎤 Max não falava com ela desde que o relacionamento acabou, há dez anos. Ele está satisfeito administrando a casa de repouso da família, apesar de não ter a vida repleta de música com que sonhava antigamente.

📖 🎤 Riley quer revelar ao público que Max é o verdadeiro muso. Ele aceita, mas com uma condição: fazer parte da banda na turnê da cantora.

📖 🎤 Enquanto se apresentam por todo o país, os dois começam a perceber que, embora tenham tocado algumas notas erradas no passado, o futuro pode lhes reservar coisas incríveis. Eles só não sabem se o relacionamento reavivado vai sobreviver ao fim da turnê.

#aturnedocoraçãopartido #thebreakuptour #austinsiegemundbroka #emilywibberley #romcombooks #romcom #comédiaromântica #taylorswift #midnights #evermore #folklore #love #reputation #red #speaknow #fearless #debut","['aturnedocoraçãopartido', 'thebreakuptour', 'austinsiegemundbroka', 'emilywibberley', 'romcombooks', 'romcom', 'comédiaromântica', 'taylorswift', 'midnights', 'evermore', 'folklore', 'love', 'reputation', 'red', 'speaknow', 'fearless', 'debut']",2024-04-05 12:00:23
editoraarqueiro,684,14,"""Esse livro tem um lugar guardado no meu coração."" ❤️‍🩹 #repost @kittyliteraria 

Ao descobrir que a avó nasceu na Hope’s House, um lar para mães solteiras em Londres, Claudia começa a questionar tudo que sabe sobre suas origens. 

Em sua investigação, ela fica sabendo que o brasão pertence aos Diaz, uma das mais ricas e tradicionais famílias de Cuba. 

Já na vibrante cidade, ela conhece um chef chamado Mateo. Ele é neto do antigo cozinheiro dos Diaz e resolve ajudá-la em sua missão.

Os dois acabam esbarrando no mistério que ronda a família: Esmeralda, bisavó de Claudia, desapareceu há muitos anos, sem deixar pistas.

""A filha cubana"", de Soraya Lane é o segundo volume da série As filhas perdidas.

#explorar #sorayalane #asfilhasperdidas #afilhaitaliana #afilhacubana #italia #cuba #romance #romancehistórico #livrosderomance #indicaçãodelivro #aesthetic #aestheticvideo #livrosparalerem2024 #misterio #sagafamiliar #ficçãohistórica","['repost', 'explorar', 'sorayalane', 'asfilhasperdidas', 'afilhaitaliana', 'afilhacubana', 'italia', 'cuba', 'romance', 'romancehistórico', 'livrosderomance', 'indicaçãodelivro', 'aesthetic', 'aestheticvideo', 'livrosparalerem2024', 'misterio', 'sagafamiliar', 'ficçãohistórica']",2024-04-04 13:27:55
editoraarqueiro,721,21,"Prepare-se para se perder nas páginas do novo suspense de A.J. Finn, autor de ""A mulher na janela"".

""Ponto Final"" está em pré-venda. Garanta o seu exemplar agora mesmo!

📍 Compre pelo link na bio.

📍 Lançamento: 7 de maio.
____________________

“Elegante e envolvente, com a atmosfera de um filme de Hitchcock. Mais uma vez A. J. Finn reinventa o gênero em grande estilo.” – Lucy Foley, autora de A última festa.

📖 🖊 Vinte anos atrás, no réveillon de 1999, Sebastian Trapp, o grande escritor de livros de mistério, perdeu a esposa e o filho adolescente em circunstâncias suspeitas. Os dois desapareceram de locais diferentes e nunca mais foram encontrados. Teria o mestre dos crimes perfeitos cometido o crime perfeito?

📖 🖊 Agora, depois de um longo período de reclusão, Sebastian toma uma decisão que ninguém esperava. Enfrentando uma doença terminal, ele contrata Nicky Hunter, especialista em romances policiais, para escrever sua biografia na espetacular mansão onde vive com sua segunda esposa, o genioso sobrinho e a filha protetora, Madeleine

📖 🖊 À medida que vai tecendo os fios da vida de Sebastian, Nicky fica cada vez mais obcecada em descobrir a verdade. E quando um cadáver aparece no laguinho de carpas da família, as sombras do passado vêm à tona, trazendo revelações ainda mais surpreendentes.

#ajfinn #pontofinal #amulhernajanela #thriller #suspense","['ajfinn', 'pontofinal', 'amulhernajanela', 'thriller', 'suspense']",2024-04-04 12:00:18
editoraarqueiro,6418,108,"Aos 17 eles são inimigos, mas aos 30 são NOIVOS! Em uma viagem do tempo inesperada, dois rivais acabam indo para o futuro e descobrindo que vão casar. 

Romance, diversão, jornada de amadurecimento e crescimento… Caída por você é fofo, clichê, divertido e mega apaixonante. 

Ri o livro todo! E, no final, queria mais. 

Tags: #book #livrosemaislivros #livros #romancebooks #editoraarqueiro 

• Pu b|1","['book', 'livrosemaislivros', 'livros', 'romancebooks', 'editoraarqueiro']",2024-04-03 21:11:54
editoraarqueiro,559,18,ArqueiroNews: leitura de trechos de Ponto Final e Turnê do Coração Partido.,[],2024-04-03 16:59:51
editoraarqueiro,728,18,"🔊 Último dia! Garanta o e-book por apenas R$ 9,99 antes que a promoção acabe!

Se você é fã do filme ""De Repente 30"", prepare-se para se apaixonar pelo novo livro de Amy Lea, autora de ""De olho em você"". 🎈

📍 Compre pelo link na bio.
_________________________

📖 🎈 Organizar a festa de formatura perfeita é o último item na lista de desejos de Charlotte Wu, uma ultradisciplinada aluna do último ano do ensino médio.

📖 🎈 Tudo está correndo de acordo com o planejado até que, durante a decoração do salão, um escorregão faz Charlotte despencar de uma escada e aterrissar em cheio em cima de seu arqui-inimigo, o detestavelmente sarado J. T. Renner.

📖 🎈 Quando ela acorda, se vê em uma cama desconhecida, com 30 anos de idade, ao lado do noivo. E o pior de tudo: ele é o Renner. Ou os dois enlouqueceram de vez ou foram arremessados na vida adulta e ficarão presos para sempre em seu corpo de 30 anos.

📖 🎈 Agora que eles são a única constante na vida um do outro, Charlotte e Renner se unem para descobrir juntos tudo que mudou durante o tempo que perderam.

📖 🎈 De quebra, Charlotte ainda descobre que Renner tem muito mais a mostrar do que seu charme irritantemente atlético – e que mais importante do que ultrapassar os marcos da vida é saber aproveitar o que está entre eles.

#amylea #caidaporvoce #caídaporvocê #deolhoemvocê #deolhoemvoce #comédiaromântica #comediaromantica #derepente30 #romcom #livrosderomance #romance #jovemadulto","['amylea', 'caidaporvoce', 'caídaporvocê', 'deolhoemvocê', 'deolhoemvoce', 'comédiaromântica', 'comediaromantica', 'derepente30', 'romcom', 'livrosderomance', 'romance', 'jovemadulto']",2024-04-03 16:20:02
editoraarqueiro,827,50,"#VemAí #EmMaio

🔊 O LIVRO MAIS VENDIDO NA AMAZON AMERICANA EM 2024

Pré-venda liberada! ""As heroínas"", de Kristin Hannah é um romance brilhante e encantador sobre amor, sacrifício e sobrevivência.

#asheroínas #thewomen #kristinhannah #romancehistórico #vietna","['VemAí', 'EmMaio', 'asheroínas', 'thewomen', 'kristinhannah', 'romancehistórico', 'vietna']",2024-04-03 12:29:32
editoraarqueiro,3391,77,Eu ainda não superei o quão incrível é esse livro e toda a vibe de filme de comédia romântica dele 🤧💜🩷💛 #books #livros #bookstagram #bookstagrammer #livrosemaislivros #livrosnovos | PU BLI,"['books', 'livros', 'bookstagram', 'bookstagrammer', 'livrosemaislivros', 'livrosnovos']",2024-04-02 20:52:32
editoraarqueiro,926,29,"""Conforto, aconchego, coração quentinho e uma verdadeira viagem para a Islândia. Essa é a vibe desse livro!

'A pequena pousada da Islândia' é o quarto livro da série Destinos Românticos da autora Julie Caplin, mas também pode ser lido de forma independente. 😊

Já leu ou tem vontade de ler?"" ❄️💓 #repost @pequenasresenhas 

#explorar #romancesdehoje #romance #livrosderomance #apequenapousadadaislandia #juliecaplin #destinosromanticos #opequenocafedecopenhague #apequenapadariadobrooklyn #apequenapadariadobrooklyn #livrosparalerem2024","['repost', 'explorar', 'romancesdehoje', 'romance', 'livrosderomance', 'apequenapousadadaislandia', 'juliecaplin', 'destinosromanticos', 'opequenocafedecopenhague', 'apequenapadariadobrooklyn', 'apequenapadariadobrooklyn', 'livrosparalerem2024']",2024-04-02 13:26:35
editoraarqueiro,22017,279,"Qual é o seu livro favorito de Ali Hazelwood? 📚 Das narrativas românticas às personagens cativantes, cada história promete conquistar seu coração. 💖
Conta pra gente qual deles você escolheu!

""Minha coleção de livros da Ali Hazelwood.🧬"" #repost @kittyliteraria

#explorar #adam #olive #ahipotesedoamor #ahipótesedoamor #comediaromantica #comédiaromântica #romcom #arazãodoamor #odeioteamar #amorteoricamente #xequemate","['repost', 'explorar', 'adam', 'olive', 'ahipotesedoamor', 'ahipótesedoamor', 'comediaromantica', 'comédiaromântica', 'romcom', 'arazãodoamor', 'odeioteamar', 'amorteoricamente', 'xequemate']",2024-04-02 12:00:34
editoraarqueiro,3054,102,"🔊 Preparados para uma jornada literária emocionante? 📚💫 O carrossel dos lançamentos mais aguardados está pronto para encantar e surpreender.

Hora de embarcar em novas aventuras! 🚀 Qual deles você escolheu? Conta pra gente nos comentários!

📍Compre pelo link na bio.

📖 🌺 ""Tudo que deixamos inacabado"", de Rebecca Yarros.

📖 🎈""Caída por você"", de Amy Lea.

📖 🔥 ""Rei do Orgulho"", de Ana Huang.

📖🏠 ""O legado da Vila dos Tecidos"", de Anne Jacobs.

#euleioarqueiro #lançamentosdeabril","['euleioarqueiro', 'lançamentosdeabril']",2024-04-01 12:00:24
editoraarqueiro,665,17,"🌬 Patrick Rothfuss retorna ao universo de A Crônica do Matador do Rei com uma impressionante reimaginação do conto “A árvore do raio”. Esta versão expandida e ricamente ilustrada por Nate Taylor tem tudo para agradar tanto aos novos leitores como aos fãs de longa data.

🌙""O estreito caminho entre desejos"", de Patrick Rothfuss, já está disponível nas grandes livrarias e online!

📍 Compre pelo link na bio.
______________________________

🌙 Bast é um Encantado, vindo do reino das fadas, e uma de suas maiores habilidades é fazer acordos. Vê-lo negociar é como observar um artista em ação.

🌙 Embora não se importe com as leis dos homens, ele é obrigado a seguir leis mais antigas e profundas e acaba caindo numa armadilha. Apesar de sua inteligência e cautela, Bast se vê forçado a escolher entre dois caminhos: trair a confiança de seu mestre ou ajudar um inimigo detestável.

🌙 Neste livro, vamos acompanhar o mais charmoso dos Encantados ao longo de um único dia enquanto ele faz tramoias pela pequena cidade de Nalgures, fugindo com destreza dos problemas, seguindo seu coração mesmo quando isso vai contra o bom senso.

🌙 Afinal, de que adianta cautela se ela o mantém longe do perigo e da emoção?
_____________________

📚 Conheça os livros do Universo de A Crônica do Matador do Rei:

📖 O nome do vento - edição normal.

📖 O nome do vento - Edição especial capa dura com material inédito, nota do autor, com pintura trilateral e fitilho.

📖 O temor do sábio.

📖 A música do silêncio.

#fantasia #patrickrothfuss #acronicadomatadordorei #onomedovento #otemordosabio #amusicadosilencio #oestreitocaminhoentredesejos","['fantasia', 'patrickrothfuss', 'acronicadomatadordorei', 'onomedovento', 'otemordosabio', 'amusicadosilencio', 'oestreitocaminhoentredesejos']",2024-03-31 15:00:18
editoraarqueiro,767,22,"Nesta Páscoa, desejamos a todos muita saúde, esperança e renovação.
⁣
⁣Feliz Páscoa!

#felizpascoa 🍫📖",['felizpascoa'],2024-03-31 12:00:38
editoraarqueiro,2421,45,"""Obcecada por eles"" - #repost @kittyliteraria

🦇 🐺 🩸 Em ""Noiva"", Ali Hazelwood mais uma vez brinda o leitor com diálogos divertidos e cenas apaixonantes e sexy, mostrando que sabe escrever romances como ninguém. 

Já disponível nas grandes livrarias e online. Conta pra gente qual versão você escolheu:",['repost'],2024-03-30 15:02:55
editoraarqueiro,799,13,"Um mistério adormecido há setenta anos. Uma escolha dilacerante: manter-se leal à família ou seguir o coração?

""A filha cubana"", de Soraya Lane, é o segundo volume da série ""As Filhas Perdidas"", sua nova saga familiar favorita, já disponível nas livrarias e online.

📍Compre pelo link na bio.
___________________________

Sete filhas. Sete segredos. Sete amores.

📖 🌴 Ao descobrir que a avó nasceu na Hope’s House, um lar para mães solteiras em Londres, Claudia começa a questionar tudo que sabe sobre suas origens. Convocada para uma reunião sobre o espólio da família, ela recebe uma caixinha com pistas sobre seu passado: apenas um brasão e um cartão de visitas.

📖 🌴 Em sua investigação, ela fica sabendo que o brasão pertence aos Diaz, uma das mais ricas e tradicionais famílias de Cuba. Num impulso, Claudia compra uma passagem para Havana, decidida a revelar a verdade.

📖 🌴 Já na vibrante cidade, ela conhece um chef chamado Mateo. Ele é neto do antigo cozinheiro dos Diaz e resolve ajudá-la em sua missão.

📖 🌴 Porém, quando chegam à casa dos seus antepassados, encontram-na abandonada, exatamente como era na década de 1950. Os dois acabam esbarrando no mistério que ronda a família: Esmeralda, bisavó de Claudia, desapareceu há muitos anos, sem deixar pistas. Filha do barão do açúcar, ela amava seus parentes acima de tudo, até que conheceu Christopher, o novo sócio do pai.

📖 🌴 Conforme se apaixona por Cuba e por Mateo, Claudia precisa tomar uma decisão: seguir seu coração ou abandonar o homem que ama.

🚨 Leia também ""A filha italiana"", o primeiro volume da série. (Disponível no Kindle Unlimited)

#sorayalane #afilhaitaliana #afilhacubana #asfilhasperdidas #sagafamiliar","['sorayalane', 'afilhaitaliana', 'afilhacubana', 'asfilhasperdidas', 'sagafamiliar']",2024-03-30 12:00:37
editoraarqueiro,1741,60,"📣Após a emocionante jornada de Dante & Vivian em ""Rei da Ira"", é hora de se encantar pela história de amor de Kai & Isabella. Prepare-se, ""Rei do Orgulho"" está chegando!🌡 🔥

Ela é o oposto dele em todos os sentidos... e a maior tentação que já experimentou.
Ele é certinho demais, respeitável demais... e irresistível demais.

Segundo volume da série Reis do Pecado, ""Rei do Orgulho"", de Ana Huang, é uma história sensual sobre opostos que se atraem e romance proibido. 🔥

📍 Lançamento: 4 de abril.

📍 Compre pelo link na bio.
_______________________

📖 🔥 Discreto, controlado e impecavelmente educado, Kai Young não tem tempo nem vontade de se envolver em confusões – e Isabella, com seu cabelo colorido e piadas inadequadas, é o caos em pessoa.

📖 🔥 Com uma importante votação para CEO se aproximando e um império midiático em jogo, o herdeiro bilionário não pode se dar ao luxo de se distrair com ela.

📖 🔥 Isabella representa tudo que ele não deveria desejar, mas cada olhar e cada toque só aumentam a tentação de quebrar todas as regras... e tomá-la para si de uma vez.

📖 🔥 Isabella Valencia é ousada, impulsiva e cheia de vida, a alma de todas as festas, capaz de encantar qualquer homem... exceto Kai Young.

📖 🔥 Não que isso faça diferença – Kai não é o seu tipo. Além disso, como ele é membro do clube exclusivo onde Isabella trabalha, os dois não podem se envolver em hipótese alguma.

📖 🔥 No entanto, ela não pode negar que, sob a aparência fria e distante, existe um homem capaz de fazê-la derreter.

🚨 Leia também ""Rei da Ira"", o primeiro volume da série.

🚨 #VemAí ainda em 2024: ""Rei da Ganância

#reidoorgulho #reidaira #reisdopecado #anahuang #romance #romancecontemporaneo #livrosderomance","['VemAí', 'reidoorgulho', 'reidaira', 'reisdopecado', 'anahuang', 'romance', 'romancecontemporaneo', 'livrosderomance']",2024-03-29 12:00:29
